customer_id,tank_type_id,supplied_at,volume,sum,mean,matemp,mltemp,mhtemp,mwind,msnowacc,msnow,msun,mhumidi,mean_consumption,interval,last_year_mean,last_year_sum,price
637,1,2017-11-20 07:35:00,219.6,5056.6,32.623225806451615,-3.1700000000000004,0.1700000000000001,-6.9,3.77,6.4,3.6,3.2299999999999995,66.9,21.96,10.0,34.611464968152866,5434.0,77
637,1,2017-11-30 07:03:00,296.1,5056.6,32.623225806451615,-0.28,3.62,-3.2,3.4200000000000004,10.4,2.6,2.26,69.3,29.610000000000003,10.0,34.611464968152866,5434.0,77
637,1,2017-12-08 06:47:00,289.1,5056.6,32.623225806451615,2.7125,5.2125,0.35,2.4875,12.875,6.25,3.1125,66.875,36.1375,8.0,34.611464968152866,5434.0,81
637,1,2017-12-15 07:18:00,248.2,5056.6,32.623225806451615,0.8285714285714286,4.071428571428571,-2.2,2.6714285714285717,23.142857142857142,0.5714285714285714,3.685714285714286,62.0,35.457142857142856,7.0,34.611464968152866,5434.0,81
637,1,2017-12-22 06:47:00,266.4,5056.6,32.623225806451615,2.914285714285714,6.185714285714285,0.3571428571428571,2.0142857142857142,27.0,2.7142857142857144,1.7,70.71428571428571,38.05714285714286,7.0,34.611464968152866,5434.0,81
637,1,2017-12-29 06:40:00,237.5,5056.6,32.623225806451615,1.4857142857142858,4.728571428571429,-1.585714285714286,3.928571428571429,24.142857142857142,3.571428571428572,1.8714285714285717,66.28571428571429,33.92857142857143,7.0,34.611464968152866,5434.0,81
637,1,2018-01-05 06:34:00,216.4,5056.6,32.623225806451615,0.6285714285714287,2.8857142857142857,-1.8,2.1142857142857143,29.857142857142858,3.7142857142857135,1.842857142857143,74.42857142857143,30.914285714285715,7.0,34.611464968152866,5434.0,81
637,1,2018-01-12 07:10:00,258.9,5056.6,32.623225806451615,0.7714285714285715,3.814285714285714,-1.6571428571428573,3.1142857142857143,42.71428571428572,7.714285714285714,3.8,66.71428571428571,36.98571428571428,7.0,34.611464968152866,5434.0,81
637,1,2018-01-19 04:50:00,244.8,5056.6,32.623225806451615,1.4,4.328571428571428,-1.085714285714286,2.528571428571429,47.85714285714285,3.4285714285714284,2.6142857142857143,67.71428571428571,34.971428571428575,7.0,34.611464968152866,5434.0,81
637,1,2018-01-26 05:25:00,292.8,5056.6,32.623225806451615,5.042857142857143,8.72857142857143,1.5285714285714285,3.7,49.71428571428572,4.428571428571429,3.6857142857142855,60.0,41.82857142857143,7.0,34.611464968152866,5434.0,81
637,1,2018-02-02 06:38:00,287.7,5056.6,32.623225806451615,5.785714285714286,9.042857142857144,2.842857142857143,2.257142857142857,61.42857142857143,2.2857142857142856,4.314285714285715,63.71428571428572,41.1,7.0,34.611464968152866,5434.0,85
